Precio,Terreno,Construido,Año_Construccion,densidad_barrio,colegio_15m,jardin_15m,trabajo_15m
2412,121,83,2002,229.496726,0,1,0
1164,80,96,2002,322.126149,0,1,0
3393,233,132,1940,82.965603,0,1,0
8890,351,128,1951,56.723571,1,1,0
1108,84,48,1997,314.962531,0,1,0
1447,149,60,1964,223.012627,0,1,0
7565,330,125,1998,56.556228,0,1,0
2713,235,87,1998,130.87157,0,1,0
1798,237,53,1960,129.01496,0,1,0
1240,180,58,1965,161.500519,0,1,0
1315,121,74,1993,183.847292,0,1,0
1349,181,104,1998,153.112502,0,1,0
5780,163,113,1980,72.615329,0,1,0
9632,495,140,1976,71.39936,1,1,0
2328,108,49,1988,265.528816,0,1,0
1601,125,66,2009,168.140436,0,1,0
1014,148,48,1999,197.15732,0,1,0
3042,330,108,1960,90.265105,0,1,0
1421,175,85,1965,102.806004,0,1,0
27300,2480,370,1981,36.431046,1,1,0
3626,740,162,1955,82.086487,0,1,0
1092,162,66,1998,241.846037,0,1,0
6264,215,184,1976,47.188028,1,1,0
7500,388,282,1980,148.494013,1,1,0
1210,129,39,1985,232.606144,0,1,0
1170,162,73,1977,93.153608,0,1,0
2216,522,92,1978,106.757409,0,1,0
2755,231,101,1998,93.489966,0,1,0
1250,84,58,2008,298.864981,0,0,0
4505,224,148,1955,76.047673,1,1,0
1001,150,50,1991,176.409569,0,1,0
3057,253,91,1995,55.992112,0,1,0
1148,101,60,2009,14.851607,0,1,0
1503,145,55,1981,148.797814,0,1,0
1089,150,45,1988,208.548238,0,1,0
4300,210,71,1981,138.149403,0,1,0
10159,413,282,1948,3.77404,0,1,0
15656,412,140,1963,70.166129,1,1,0
1583,115,59,2010,158.208268,0,1,0
1070,137,71,1985,200.306861,0,1,0
1685,79,52,2010,67.520009,0,1,0
1442,153,65,2003,335.781956,0,1,0
5178,141,126,1965,75.646253,0,1,0
5675,330,140,2009,5.004361,0,0,0
2001,120,62,1988,127.216884,0,1,0
1699,207,118,1970,146.682621,0,1,0
2834,167,73,2000,293.286687,0,1,0
4766,400,172,2003,73.62324,0,1,0
9940,802,133,1987,28.25135,0,1,0
2287,164,88,2010,163.104372,0,1,0
1586,178,109,2011,134.5123,0,1,0
1890,93,76,2001,283.078746,0,1,0
1531,455,126,1971,33.646243,0,1,1
6206,399,100,1973,45.807995,0,1,0
1660,141,57,2011,62.430708,0,0,0
3541,304,113,1970,110.956874,1,1,0
2095,133,84,2002,165.642849,0,1,0
1048,145,84,1998,154.698578,0,1,0
1447,85,89,2006,376.767752,0,1,0
1106,93,61,1987,294.170443,0,1,0
1922,200,60,1960,101.922809,0,1,0
2229,145,84,2005,165.850629,0,1,0
1506,136,59,1997,211.144981,0,1,0
1197,250,143,1975,82.517312,0,1,0
1235,132,45,1987,204.975092,0,1,0
2550,187,90,2005,143.64208,0,1,0
4287,88,55,1933,52.027655,0,1,1
1350,117,64,2006,230.349274,0,0,0
1953,170,78,1980,292.338479,0,1,0
1568,143,54,1996,242.574681,0,1,0
1607,132,86,2008,229.548245,0,1,0
1450,127,48,2002,239.59302,0,1,0
1046,74,83,1998,362.824628,0,1,0
1911,342,76,1980,94.662155,0,1,0
2332,20427,40,1997,5.359511,0,0,0
11306,796,176,1971,49.242716,0,1,0
1552,160,88,1998,185.557945,0,1,0
1100,84,55,2008,345.324637,0,0,0
7746,544,152,1982,65.038341,1,1,0
1926,180,158,1992,199.047124,0,1,0
2313,159,95,2009,220.42206,0,0,0
1248,146,44,1994,137.69159200000001,0,1,0
2230,168,93,2007,45.64455,0,1,0
1599,143,54,1996,222.572006,0,1,0
10040,240,100,1952,51.905586,0,1,0
1820,185,57,1994,48.686922,0,1,0
1767,500,159,1964,36.503171,0,1,0
5842,210,141,1957,398.658205,1,1,0
9091,341,91,1976,107.871439,1,1,0
1326,198,131,2012,121.507928,0,1,0
1177,108,49,1986,275.075643,0,1,0
2954,123,56,1990,166.102184,0,1,0
1133,144,7,1984,145.921418,0,1,0
1650,101,76,2008,183.361267,0,0,0
7965,381,120,1974,67.925848,0,1,0
1644,176,95,1998,195.819329,0,1,0
1440,98,58,2012,18.03298,0,1,0
1196,204,62,1971,180.683833,0,1,0
2169,163,90,2008,0.038424,0,0,0
1113,128,79,1994,102.095384,0,1,0
1842,234,61,1981,129.545354,0,1,1
1595,128,117,1994,188.291318,0,1,0
1908,135,64,2003,190.423898,0,1,0
3650,379,128,2000,151.637037,0,1,0
1730,198,73,1993,141.613581,0,1,0
3046,204,196,1922,83.701232,0,1,0
1282,152,52,1981,171.073645,0,1,0
1033,136,53,1994,227.391313,0,1,0
1548,138,65,1979,97.27401,0,1,0
2854,177,112,2005,165.642849,0,1,0
2720,225,109,2003,180.771089,0,1,0
1025,96,85,1965,174.819351,0,1,0
1469,160,72,1970,158.913665,0,1,0
1506,264,64,1970,128.01702,0,1,0
5498,250,125,2008,62.277516,0,1,0
5374,268,115,1998,109.675476,0,1,0
7700,400,166,1966,60.610223,0,1,0
3654,176,72,1966,78.377113,1,1,0
1373,132,85,1998,176.639513,0,1,0
3242,231,107,2011,34.592071,0,1,0
2520,182,91,2000,161.480501,0,1,0
1721,129,76,2009,216.394953,0,1,0
4986,639,195,1990,33.924715,1,1,0
4191,338,66,1972,1305.971732,0,1,0
1497,123,73,2009,63.306794,0,1,0
1473,180,57,1997,138.760845,0,1,0
1050,105,60,2009,14.851607,0,1,0
4581,223,109,2004,109.487686,0,0,0
1301,106,61,2009,270.490759,0,0,0
1461,143,55,2011,16.20699,0,0,0
7070,589,184,2007,38.155194,0,0,0
2520,153,90,2003,137.095812,0,0,0
12964,941,327,1995,29.18659,0,0,0
2836,292,88,1981,66.033379,0,1,0
1005,220,36,1990,209.048861,0,1,0
2700,300,129,1998,94.626297,0,1,0
5747,501,161,2010,52.144993,0,0,0
17869,1401,313,1981,60.885501,1,1,0
1470,121,81,2008,42.323901,0,1,0
1051,171,36,1978,276.914906,0,1,0
1501,116,84,2006,234.367092,0,1,0
1696,123,73,2011,45.115821,0,0,0
1041,162,60,1987,230.365462,0,1,0
2210,132,91,1998,150.922546,0,1,0
1450,220,194,1970,175.842738,0,1,0
16400,800,168,1984,26.001323,1,0,0
3059,251,140,1996,108.216445,0,1,0
4472,234,77,1976,64.257592,0,1,0
1145,83,50,1993,293.21032,0,1,0
1972,141,67,1987,175.872644,0,1,0
3090,262,115,1998,109.675476,0,1,0
4582,551,171,1985,8.080459,0,1,0
1323,106,55,2012,16.20699,0,0,0
1540,159,68,1986,155.178581,0,1,0
1499,578,70,1972,123.023938,0,1,0
1205,180,40,1982,141.479289,0,1,0
2600,123,115,2010,229.48852,0,1,0
2954,159,126,2003,76.256374,0,1,0
6693,600,147,1983,41.070985,0,1,0
2548,287,182,1981,127.795261,0,1,0
3018,125,118,2009,29.924992,0,0,0
1500,149,71,2005,217.91379,0,1,0
1761,184,120,1947,59.772973,0,0,0
2289,193,121,1998,159.733138,0,1,0
2925,500,166,1930,35.014018,0,1,0
2219,250,178,1998,96.150617,0,1,0
3775,240,120,1997,139.49976,0,1,0
1330,190,62,1973,51.400566,0,1,0
1083,171,36,1966,151.095347,0,1,0
2043,139,87,2006,150.828298,0,1,0
1345,101,52,2011,10.951939,0,1,0
1478,988,245,1928,64.177387,0,1,0
1136,128,46,1989,218.062103,0,1,0
1684,216,82,2012,74.048062,0,1,0
6077,223,120,1986,90.141984,0,1,0
29116,150,56,1965,200.007403,0,1,0
3282,260,105,1975,81.858539,0,1,0
1807,115,73,2011,139.874871,0,0,0
1090,124,43,1985,43.453036,0,1,0
1332,103,112,1972,359.639082,0,1,0
1160,162,79,2008,203.940626,0,1,0
3093,200,69,1981,115.292509,0,1,0
3453,506,106,1974,143.199086,0,1,0
1611,244,203,1937,44.494301,0,1,0
2186,149,83,2003,164.261487,0,1,0
2660,227,75,1995,147.710721,0,1,0
1558,273,151,1997,124.952252,0,1,0
2276,263,75,1996,118.146374,0,1,0
2355,134,88,2002,277.589715,0,1,0
3350,245,102,2005,40.066924,0,0,0
9726,340,180,1978,54.227382,0,1,1
2899,260,108,2003,137.095812,0,0,0
1054,120,50,1990,258.009738,0,1,0
4779,262,100,1971,54.488097,0,1,1
1439,131,77,2005,45.64455,0,1,0
1335,141,80,1998,184.422412,0,1,0
2413,132,88,2002,165.642849,0,1,0
1021,180,36,1975,126.975116,0,1,0
16600,880,215,1986,9.531851,0,0,0
3728,218,70,1970,54.552345,0,1,0
1280,128,51,2004,220.961229,0,1,0
1576,171,88,1998,126.240998,0,1,0
2493,273,184,1951,99.317307,0,1,0
1195,90,82,1998,316.117492,0,1,1
2101,244,736,2000,283.653889,0,1,0
3076,264,255,1999,92.068926,0,1,0
4000,222,96,1980,209.920468,1,1,0
2141,132,109,2004,210.54824,0,1,0
1546,208,75,1996,148.484402,0,1,0
2660,282,70,1975,81.543353,0,1,0
1131,145,70,1980,217.268092,0,1,0
5124,250,108,1957,277.772283,0,1,0
1397,273,117,2007,88.021873,0,1,0
1799,280,45,1968,121.942073,0,1,0
1990,65,84,2009,119.242774,0,1,0
2000,198,79,2010,150.284784,0,1,0
2474,200,81,1990,159.203984,0,1,0
1486,159,60,1992,153.254684,0,1,0
2566,162,81,2001,240.826188,0,1,0
2315,150,146,1998,196.564792,0,1,0
2914,239,102,2005,40.066924,0,0,0
1216,120,40,1984,287.928626,0,1,0
9000,819,208,2004,48.854901,0,0,0
13376,800,379,2001,42.677002,1,0,0
2167,134,84,2002,277.589715,0,1,0
1330,156,64,1989,111.996081,0,1,0
1069,139,65,1976,41.125405,0,1,0
1154,142,52,1991,209.878244,0,1,0
1530,139,100,1961,102.309696,0,1,0
1261,122,49,1993,250.538626,0,1,0
5814,481,198,2010,99.167517,0,1,0
7308,465,145,1967,74.649677,0,1,0
1275,115,84,1969,197.82261,0,1,0
2500,228,112,1986,44.995822,0,1,0
1616,119,69,2009,175.163782,0,1,0
2030,133,89,2010,129.366993,0,1,0
1570,224,71,2008,144.028184,0,1,0
1092,258,70,1972,109.965677,0,1,0
2300,240,106,2005,130.042191,0,1,0
1152,144,74,1977,193.173214,0,1,0
3312,261,107,2011,34.592071,0,1,0
1397,187,102,1967,104.593097,0,1,0
1781,128,76,2009,200.754757,0,1,0
1281,288,92,1998,114.701281,0,1,0
6348,677,83,1963,2.656599,0,1,1
2000,261,112,1991,189.144189,0,1,0
2337,500,87,1944,84.729604,0,1,0
7046,335,100,1968,104.165207,0,1,0
6623,621,163,1942,105.024628,0,1,0
6731,220,139,1998,101.310773,0,1,0
3420,162,60,1972,95.112547,0,1,0
2500,189,126,2000,132.17005,0,1,0
3501,228,129,2008,123.544965,0,1,0
9574,510,298,1985,77.998637,0,1,1
2702,125,104,2009,29.924992,0,0,0
2827,220,171,2004,106.081046,0,1,0
1238,94,45,1994,316.224161,0,1,0
1403,241,66,1979,156.132739,0,1,0
1590,196,91,1978,176.728827,0,1,0
9500,622,193,2005,42.540332,0,0,0
1640,132,82,2010,129.315429,0,0,0
1057,128,50,1999,232.820959,0,1,0
3103,1266,156,1993,32.645575,0,1,0
3391,265,70,1976,98.167584,0,1,0
2464,179,90,2007,108.57869,0,0,0
2923,343,117,1981,62.456919,0,1,0
1690,314,61,1963,37.905929,0,1,0
2464,141,107,2008,190.758634,0,1,0
1286,149,56,1997,212.252919,0,1,0
3189,294,71,1930,72.705278,0,1,0
7975,509,168,2007,8.698133,0,0,0
2180,212,107,1930,94.094783,0,1,0
1890,135,76,2010,16.20699,0,0,0
11600,662,197,2007,40.241097,0,0,0
1331,73,49,2000,270.855001,0,1,0
8723,570,166,1982,67.101039,0,1,0
1552,98,62,2004,45.64455,0,1,0
1479,93,76,2009,206.484497,0,0,0
1789,114,84,2003,113.405913,0,1,0
2084,148,72,2001,237.050702,0,1,0
2639,118,77,2003,242.598479,0,1,0
8000,548,180,2003,132.91564,0,1,0
1060,63,52,2008,443.104994,0,1,0
1296,144,43,1968,170.306179,0,1,0
2100,123,54,2005,178.660877,0,1,0
1608,145,69,1999,137.35597,0,1,0
1100,115,50,1989,221.816482,0,1,0
8652,363,148,1961,65.423512,1,1,0
1018,124,84,1972,72.942032,0,1,0
6024,268,106,1954,39.371496,1,1,0
1667,260,114,1951,107.861733,0,1,0
15051,1055,211,1996,20.602359,1,1,0
11139,804,236,1998,35.292044,1,1,0
1772,283,132,1958,53.44445,1,1,0
20900,877,431,1992,30.908401,1,0,0
1684,324,104,1933,73.471106,0,1,0
1861,124,83,2012,85.445081,0,0,0
1400,104,58,2008,298.864981,0,0,0
10072,405,81,1976,29.378292,0,1,1
1313,119,56,2001,383.268046,0,1,0
1770,115,79,2008,117.615592,0,0,0
1026,144,36,1980,204.985348,0,1,0
6771,736,231,2000,60.009587,0,1,0
10164,1222,255,1996,62.869941,0,1,0
1979,144,80,1998,189.172394,0,1,0
2356,210,75,1998,116.296933,0,1,0
1631,129,49,1986,129.056608,0,1,0
7968,403,111,1989,50.424489,1,1,0
11500,469,165,1993,50.886837,1,1,0
1082,146,64,1987,192.116826,0,1,0
8631,455,152,1995,61.958463,1,1,0
13980,669,140,1989,33.238561,0,1,0
2299,132,127,2004,200.47516,0,1,0
1330,128,66,1998,174.485547,0,1,0
1701,122,89,2008,210.784652,0,0,0
1694,130,73,2009,1.140701,0,0,0
5000,538,135,2011,16.181725,0,0,0
2302,170,137,1998,198.133571,0,1,0
1023,120,70,1999,305.03867,0,1,0
1046,156,46,1990,225.606233,0,1,0
1537,216,96,2005,158.818571,0,1,0
3120,125,54,1996,161.965009,0,1,0
2000,122,100,1999,246.882498,0,1,0
7279,480,160,1946,297.811518,0,1,0
1527,188,120,1958,120.392496,0,1,0
3800,240,75,2001,111.140709,0,1,0
3102,264,90,1995,55.992112,0,1,0
3420,250,70,1974,90.401637,0,1,0
26493,523,203,1983,40.125668,0,1,0
1770,350,108,1938,84.833849,0,1,0
1076,250,18,1969,146.519762,0,1,0
4860,274,140,2001,76.115133,0,1,0
1191,116,46,1990,259.06061,0,1,0
6928,236,189,1987,44.940806,0,1,0
1423,236,104,1999,186.918247,0,1,0
8200,188,139,2002,45.304943,0,1,0
3185,145,93,1930,7.953692,0,1,0
3286,259,143,1951,58.76194,0,1,0
1063,360,77,1965,110.397077,0,1,0
4401,436,139,2009,50.005921,0,1,0
2839,414,97,1968,195.028942,0,1,0
8300,250,135,1962,16.0609,0,1,0
9400,291,164,2005,70.975591,0,0,0
1252,144,46,1996,204.501692,0,1,0
2756,264,96,1966,99.869581,0,1,0
1986,145,82,2008,42.323901,0,1,0
3195,307,130,1996,105.153298,0,1,0
1459,122,101,2003,198.943264,0,1,0
2779,169,123,2010,129.315429,0,0,0
11200,213,161,1987,27.061301,1,1,0
1673,133,69,2009,175.163782,0,1,0
2939,268,112,1998,84.267851,0,1,0
1986,122,90,2008,110.532328,0,1,0
1169,128,49,2007,84.665589,0,0,0
6815,405,124,1970,86.519602,0,1,0
1370,109,61,2000,142.045671,0,1,0
1396,512,101,1986,18.891958,0,1,0
12719,1444,350,1983,20.602359,1,1,0
10894,413,156,1965,32.832142,0,1,0
1590,132,76,2007,184.766356,0,1,0
2100,209,84,1972,133.182632,0,1,0
2670,106,121,1998,276.937021,0,1,0
1618,114,79,2008,117.615592,0,0,0
1700,132,82,2007,173.818784,0,1,0
1488,132,59,1998,175.209697,0,1,0
1395,162,68,2007,126.801272,0,0,0
1720,163,71,2010,8.285758,0,0,0
8800,739,189,2009,14.86577,0,0,0
6577,280,96,1962,86.535673,0,1,0
2262,164,130,1949,144.310504,0,1,0
1640,101,66,2010,60.262893,0,1,0
3898,544,95,1964,49.220758,0,1,0
8761,1100,472,2005,21.592869,0,1,0
1200,98,50,2004,278.286155,0,1,0
3063,164,79,1997,21.335947,0,1,0
1330,100,38,1981,180.2079,0,1,0
2551,162,166,1966,110.838825,0,1,0
1893,105,78,2009,81.671164,0,0,0
1881,330,82,1978,115.423359,0,1,0
5262,264,107,1981,85.674902,0,1,0
18000,1129,389,2007,20.768462,0,1,0
1476,244,68,2002,143.140754,0,1,0
1750,149,82,2010,19.660898,0,0,0
1427,648,39,1972,124.918234,0,1,0
1185,122,55,2002,219.336433,0,1,0
2300,372,113,1974,124.238389,0,1,0
5405,300,127,2001,68.245954,0,1,0
1379,163,48,2000,191.381154,0,1,0
1779,128,76,2010,205.202424,0,1,0
4781,240,110,1974,77.90473,0,1,0
1576,148,70,1997,163.911983,0,1,0
1550,100,58,2012,99.517355,0,1,0
3800,675,175,1995,63.004901,0,1,0
1874,182,126,2004,91.156179,0,1,0
1927,125,54,1997,256.224632,0,1,0
2329,378,135,1998,34.310481,0,1,0
1716,200,88,2008,137.762228,0,0,0
1875,137,77,2005,45.64455,0,1,0
4221,584,140,1975,59.233485,0,1,1
1003,92,51,1999,215.402377,0,1,0
2250,154,89,2011,129.366993,0,1,0
1702,115,89,2008,38.201318,0,1,0
1568,103,66,2009,60.262893,0,1,0
2555,113,83,2010,29.924992,0,0,0
2078,120,88,2009,28.785885,0,0,0
1130,108,43,1994,217.868203,0,1,0
1360,110,62,2007,113.853528,0,1,0
1271,145,59,1996,198.616655,0,1,0
1589,184,32,1970,175.066155,0,1,0
7359,315,203,1998,82.158194,0,1,0
1444,237,98,1998,149.746667,0,1,0
2350,130,113,1997,30.756651,0,0,0
6818,139,138,1987,155.476211,0,1,0
11008,809,231,1996,35.373814,1,1,0
3075,616,180,1942,39.08363,1,1,0
2410,190,77,2001,86.519602,0,1,0
3328,343,148,1951,64.257592,0,1,0
12739,732,287,1986,79.5355,0,1,0
2000,148,93,1974,92.635985,0,1,0
2666,251,58,1972,108.48075,0,1,0
1565,97,51,2012,8.285758,0,0,0
1365,310,72,1966,135.277212,0,1,0
1131,128,63,1998,235.278805,0,1,0
1486,144,48,1987,119.242774,0,1,0
1770,176,102,1965,202.775286,0,1,0
1079,94,50,1994,284.900157,0,1,0
1809,512,80,1983,66.643307,0,1,0
6780,348,140,2011,5.004361,0,0,0
1392,138,59,1997,201.822301,0,1,0
4000,95,82,2001,175.812469,0,1,0
3852,413,114,1982,52.904751,0,1,0
2149,113,84,2007,246.343469,0,1,0
1064,154,69,1953,196.121028,0,1,0
1560,193,65,2008,212.185487,0,1,0
1239,157,70,1998,220.127411,0,1,0
3062,147,80,1997,199.208374,0,1,0
2292,148,85,2010,45.64455,0,1,0
2462,286,124,1999,91.541287,0,1,0
15484,925,511,1998,20.140507,0,1,0
2710,270,108,1994,98.110329,0,1,0
1742,98,77,2008,236.887268,0,1,0
38000,4138,775,2002,4.014534,0,0,0
3236,244,132,2002,95.854714,0,1,0
1820,160,56,1995,206.719928,0,1,0
5816,286,86,1977,84.696612,1,1,0
1315,106,63,2009,203.416737,0,0,0
4059,229,119,1982,154.145885,0,1,0
1882,107,78,2008,46.763408,0,0,0
8140,60,35,1990,391.229409,0,1,0
9570,1502,164,1985,5.162661,0,0,0
8705,416,168,1989,58.237695,0,1,0
7916,486,258,1948,41.012573,0,1,0
7295,610,169,2009,14.86577,0,0,0
2520,125,104,2009,29.924992,0,0,0
1009,151,64,1998,310.340335,0,1,0
4282,153,82,1962,260.406006,1,1,0
9320,300,172,2006,10.413763,0,1,0
5245,274,120,1989,42.848226,0,1,0
7857,524,150,1980,95.598055,1,1,0
1219,144,56,1997,192.757801,0,1,0
8232,504,136,1983,11.201619,0,1,0
1161,162,54,2004,215.268247,0,1,0
5179,223,70,1972,94.071799,0,1,0
1589,178,91,2006,138.831976,0,1,0
1131,202,125,1945,84.475916,0,1,0
2849,306,110,1985,62.456919,0,1,0
1954,156,113,1997,30.756651,0,0,0
7100,260,92,1985,61.385241,0,1,0
1570,460,58,1965,78.128127,0,1,0
1800,111,73,2008,139.874871,0,0,0
1051,138,45,1910,78.807839,0,1,0
2850,141,115,2010,29.924992,0,0,0
7888,485,199,1998,86.920475,0,1,0
8488,369,153,2011,164.097028,0,1,0
2565,272,78,1982,85.361599,0,1,0
1340,124,65,2006,247.45553,0,1,0
1015,227,66,1985,124.563809,0,1,0
9392,429,141,1947,46.308189,0,1,0
1124,134,49,2009,150.336868,0,0,0
1407,181,80,1998,182.68041,0,1,0
6500,326,101,1987,91.43141,0,1,1
1181,90,55,1985,264.807866,0,1,0
2000,156,88,2004,169.802839,0,1,0
1432,137,48,1986,186.806231,0,1,0
5182,349,99,1962,141.706611,1,1,0
5718,276,140,2009,5.004361,0,0,0
1165,98,67,2006,169.802839,0,1,0
1093,135,72,2008,276.488069,0,1,0
2025,126,76,2008,169.802839,0,1,0
3328,288,124,2010,88.45886,0,1,0
1670,104,79,2009,52.406294,0,1,0
1442,140,52,1982,160.101944,0,1,0
1816,120,84,2005,157.558974,0,1,0
1198,162,55,1982,172.743501,0,1,0
7460,273,142,1998,93.454473,0,1,0
1396,176,65,1959,181.495437,0,1,0
1250,73,50,2002,371.005668,0,1,0
1149,244,68,1995,114.753875,0,1,0
1166,132,72,2007,235.689262,0,1,0
15757,402,312,1951,36.025484,1,1,0
1070,105,60,1990,235.906599,0,1,0
1625,179,84,1998,154.874204,0,1,0
12896,416,131,1987,53.122176,1,1,0
3048,193,170,1967,37.377265,0,1,0
5389,413,156,1998,34.592071,0,1,0
15840,1647,422,1989,12.358601,1,0,0
1500,250,79,2001,169.666527,0,1,0
1300,403,132,1997,86.612081,0,1,0
1460,103,63,2006,244.768704,0,0,0
5764,267,78,1978,97.141697,0,1,0
3508,123,98,1986,267.589043,1,1,0
1620,143,59,2011,140.520832,0,0,0
5362,218,155,1951,106.316762,0,1,0
1890,527,61,1972,68.634494,0,1,0
2194,232,104,1969,79.902185,1,1,0
1480,128,73,2009,1.140701,0,0,0
2025,244,113,1982,84.931469,0,1,0
1442,116,60,2011,16.20699,0,0,0
1311,192,70,1993,134.994437,0,1,0
1097,81,50,1995,298.53803,0,1,0
1177,94,48,1998,431.746823,0,1,0
9541,540,140,1969,40.128619,0,1,0
3538,161,126,2003,76.256374,0,1,0
7877,558,188,1976,72.088129,1,1,0
1282,129,45,1994,169.904166,0,1,0
1119,128,45,1998,247.204249,0,1,0
1905,250,106,1998,142.205397,0,1,0
1220,511,203,1968,59.240423,0,1,0
1065,200,67,2005,152.602315,0,1,0
1604,400,135,1971,83.640079,0,1,0
1564,211,55,2007,169.920197,0,1,0
1258,160,75,1972,157.595063,0,1,0
2217,150,88,2003,223.415732,0,1,0
1652,119,69,2009,175.163782,0,1,0
3450,235,108,2000,107.109589,0,1,0
2205,150,89,2008,223.415732,0,1,0
1900,279,60,1979,123.954184,0,1,0
1131,180,94,1987,179.372824,0,1,0
2500,217,88,1995,118.628358,0,1,0
4863,187,130,2008,338.194381,0,1,0
9900,368,138,2005,70.975591,0,0,0
3319,216,108,2008,116.825981,0,0,0
1293,102,46,1993,350.42666,0,1,0
6965,480,655,1987,14.077852,1,1,0
4150,184,168,1925,30.120807,0,1,0
4194,448,100,1974,123.544965,0,1,0
2985,200,126,1953,202.436912,1,1,0
1363,233,109,2001,100.96003,0,1,0
2319,159,110,2005,195.488152,0,1,0
1971,611,100,1935,461.491452,0,1,0
4523,371,197,1958,118.988865,0,1,0
10812,819,234,1967,60.992697,0,1,0
1022,132,48,1992,178.023653,0,1,0
2850,191,128,2003,149.182962,0,1,0
11151,216,124,1956,80.759177,1,1,0
1166,160,86,1966,39.284426,0,1,0
9561,416,132,1965,53.122176,1,1,0
1728,60,45,1996,442.777528,0,1,0
1077,106,72,1998,254.286924,0,1,0
2685,142,97,2012,69.312377,0,1,0
2567,162,97,2012,69.312377,0,1,0
1241,78,61,1997,391.294208,0,1,0
6840,222,89,1965,209.920468,1,1,0
3522,274,128,2001,44.035135,0,1,0
1923,231,63,2005,176.317769,0,1,0
1699,116,77,2009,239.440376,0,1,0
5102,262,66,1972,97.861374,0,1,0
5238,226,176,1947,35.226571,1,1,0
1501,111,60,2012,16.20699,0,0,0
2215,153,72,1992,187.366834,0,1,0
1261,144,44,1986,502.549821,0,1,0
2572,252,67,1996,144.979785,0,1,0
3769,240,141,2004,40.86899,0,1,1
1263,198,67,1986,170.065974,0,1,0
3276,446,242,1951,87.860321,0,1,0
1137,101,112,2000,282.612161,0,1,0
3600,246,100,2007,105.131355,0,0,0
1098,116,47,1995,216.066646,0,1,0
1535,192,70,1993,134.994437,0,1,0
5847,455,170,1950,101.323546,0,1,0
10782,180,138,1956,39.981715,1,1,0
1172,286,81,1995,79.291023,0,1,0
1513,180,87,2002,177.161674,0,1,0
1803,135,82,2010,143.490517,0,1,0
2676,139,107,2010,45.64455,0,1,0
1552,98,51,2012,8.285758,0,0,0
24529,2000,260,1970,4.014534,0,0,0
1170,126,49,2008,235.322496,0,0,0
1572,156,111,2009,181.22839,0,1,0
1955,440,130,1995,104.024822,0,1,0
1330,132,48,2001,224.262225,0,1,0
2002,225,86,1987,122.663148,0,1,0
1058,116,48,2004,60.262893,0,1,0
3006,200,55,1974,126.693298,0,1,1
5600,438,140,2011,2.737282,0,0,0
3600,211,109,2004,113.993652,0,0,0
5526,219,137,1965,451.942985,1,1,0
7322,503,140,2004,70.101324,0,1,0
8142,1144,35,2006,150.833224,0,1,0
27517,162,37,1973,211.053642,0,1,0
1326,148,72,2001,193.592378,0,1,0
2396,478,167,1982,58.860257,0,1,0
5711,268,109,1991,96.432777,0,1,0
1622,128,50,1985,244.525184,0,1,0
1500,118,58,1997,284.454601,0,1,0
1968,131,83,2012,106.529697,0,0,0
4150,408,135,2005,42.537649,0,0,0
1576,176,56,1951,55.163003,0,1,0
1243,131,65,2000,214.236581,0,1,0
1051,171,57,2001,164.37204500000001,0,1,0
2772,200,127,1967,258.632967,0,1,1
1555,144,47,1989,187.376608,1,1,0
1524,100,58,2005,175.163782,0,1,0
1184,300,70,1970,90.386377,0,1,0
1421,112,88,1998,248.667403,0,1,0
1036,100,72,1954,192.923354,0,1,0
9496,478,144,1960,94.817966,0,1,0
1128,203,98,1970,108.785418,0,1,0
4546,248,154,1997,62.456919,0,1,0
3517,251,72,1975,103.061406,0,1,0
1247,130,97,1998,291.594907,0,1,0
1555,135,60,1986,176.728827,0,1,0
9412,400,277,1928,53.259254,1,1,0
1910,193,73,2003,158.967084,0,1,0
4000,267,76,1965,59.344312,0,1,0
1160,136,77,1998,209.745848,0,1,0
1846,122,100,1999,242.311775,0,1,0
2055,182,124,1935,83.701232,0,1,0
2160,130,80,2012,33.969678,0,0,0
1196,219,46,1990,173.818784,0,1,0
11500,563,220,1993,40.855003,0,0,0
1679,174,68,2008,160.966409,0,1,0
11000,492,139,1999,71.96558,0,1,0
2889,199,99,1999,147.25069,0,1,0
1050,140,60,1970,232.242305,0,1,0
1020,130,41,1984,232.081921,0,1,0
35000,2348,777,2004,18.136522,0,0,0
2900,295,100,1966,73.308859,0,1,0
1843,200,72,1994,150.41558,0,1,0
1969,240,143,1998,94.822008,0,1,0
1233,225,62,2000,147.067067,0,1,0
1180,142,82,2008,309.967351,0,1,0
4238,325,71,1968,86.920475,0,1,0
1138,122,51,1969,207.132503,0,1,0
2284,414,133,1950,141.977285,0,1,0
2925,261,100,2009,38.710138,0,0,0
6180,339,113,1984,56.370499,0,1,0
2397,359,28,1980,82.83116,0,1,0
1512,111,94,1952,185.098912,0,1,0
1182,86,55,2004,297.159789,0,1,0
4000,362,135,2005,103.908502,0,0,0
1860,531,245,1987,63.817254,0,1,0
4025,240,74,1964,105.080892,0,1,1
1220,71,42,1997,360.439532,0,1,0
1529,130,66,1953,200.904048,0,1,0
3300,225,138,1998,151.637037,0,1,0
1216,130,47,1988,211.474826,0,1,0
5921,342,112,1960,60.992697,0,1,0
1850,108,84,1940,212.080512,0,1,0
1192,262,83,1976,133.463828,0,1,0
1546,114,70,2009,237.736688,0,0,0
2740,240,104,2006,103.742422,0,0,0
9311,611,185,2009,14.86577,0,0,0
