Precio,Terreno,Construido,Año_Construccion,densidad_barrio,colegio_15m,jardin_15m,trabajo_15m,es_depto
3737,43,43,2006,334.828732,1,1,0,TRUE
2650,141,114,1998,30.756651,0,0,0,FALSE
3516,107,107,2009,76.115133,0,1,0,TRUE
2114,50,50,2011,195.028942,0,1,0,TRUE
1166,35,35,2001,64.512584,0,1,0,TRUE
6198,486,140,1996,66.67449,0,1,0,FALSE
1332,49,49,2009,582.163758,0,1,0,TRUE
1444,153,48,1992,178.96217,0,1,0,FALSE
2553,66,66,2012,83.129455,1,1,0,TRUE
2259,61,61,2007,2.667073,0,1,0,TRUE
7742,140,102,1948,159.567045,1,1,0,FALSE
8646,323,323,1987,262.975304,1,1,1,TRUE
1902,49,49,2009,1711.00197,1,1,0,TRUE
6663,329,152,1942,57.637006,0,1,0,FALSE
1400,58,58,2008,181.737624,0,1,0,TRUE
1900,74,74,1998,110.463602,0,1,0,TRUE
2411,69,69,1995,160.458825,0,1,0,TRUE
1407,163,54,1986,191.302311,1,1,0,FALSE
1372,49,49,2010,1367.785897,0,1,0,TRUE
1195,47,47,2011,221.383151,0,1,0,TRUE
4965,212,81,1971,61.748786,0,1,0,FALSE
1720,50,50,2011,53.71773,0,1,0,TRUE
3057,239,102,2005,40.066924,0,0,0,FALSE
1400,87,60,2004,297.159789,0,1,0,FALSE
4847,168,140,1995,89.220838,0,1,0,FALSE
3500,76,76,2007,137.632493,0,1,0,TRUE
2642,61,61,2003,276.081344,0,1,0,TRUE
1906,51,51,2012,1447.680019,0,1,0,TRUE
8302,271,129,1998,86.98525,1,1,0,FALSE
1004,32,32,2010,1324.511322,0,1,0,TRUE
8072,129,129,2011,105.695867,0,1,0,TRUE
2292,255,145,1953,297.811518,0,1,0,FALSE
1959,87,87,1967,299.507574,0,1,0,TRUE
1390,113,63,2012,60.717612,0,1,0,FALSE
3744,70,70,2013,47.449029,1,1,0,TRUE
1503,82,82,1960,220.486583,1,1,0,TRUE
3382,81,81,2007,264.037882,0,1,0,TRUE
1300,61,61,2008,197.264973,0,1,0,TRUE
1987,54,54,2010,728.850812,1,1,1,TRUE
21548,188,93,1947,194.92827,0,1,0,FALSE
2578,92,92,1954,14.077852,1,1,0,TRUE
1644,111,67,1997,198.305429,0,1,0,FALSE
4650,100,100,2009,89.220838,0,1,0,TRUE
4511,93,93,2013,384.571629,0,1,0,TRUE
2237,61,61,2008,345.350242,0,1,0,TRUE
3237,61,61,1998,659.614909,0,1,1,TRUE
1837,77,77,2004,432.430341,0,1,0,TRUE
3019,74,74,2008,313.198504,0,1,0,TRUE
4540,78,78,2006,324.786785,0,1,0,TRUE
11000,202,202,2006,6.266257,0,0,0,TRUE
2363,68,68,2009,207.848065,0,1,1,TRUE
2445,58,58,2008,292.338479,0,1,0,TRUE
1101,48,48,2012,1447.680019,0,1,0,TRUE
1671,120,66,1995,241.277679,0,1,0,FALSE
6304,546,140,2012,2.737282,0,0,0,FALSE
2050,72,72,2007,223.103658,0,1,0,TRUE
2361,49,49,2011,470.529026,0,1,0,TRUE
8747,732,223,2009,37.597259,0,0,0,FALSE
1066,34,34,2009,2108.09314,0,1,1,TRUE
1529,67,67,1994,324.911681,0,1,0,TRUE
2096,54,54,2011,914.182405,0,1,0,TRUE
1791,200,88,2008,137.762228,0,0,0,FALSE
1955,207,88,1970,220.486583,1,1,0,FALSE
4635,74,74,2003,413.344363,0,1,0,TRUE
3098,217,131,1987,93.442135,0,1,0,FALSE
4004,404,132,2003,32.421245,0,1,0,FALSE
1278,33,33,2009,764.531927,0,1,1,TRUE
9192,119,119,2010,31.764999,0,1,0,TRUE
3525,71,71,2012,178.711726,1,1,0,TRUE
3792,550,189,1996,46.411778,0,1,0,FALSE
1887,46,46,2010,1378.061807,0,1,1,TRUE
3020,120,52,1996,254.190947,0,1,0,FALSE
6900,128,128,2007,260.406006,1,1,0,TRUE
2575,125,125,1970,152.176244,1,1,0,TRUE
2703,61,61,2009,136.009323,0,1,0,TRUE
1086,109,49,1988,227.844455,0,1,0,FALSE
1974,65,65,2008,167.996461,0,1,0,TRUE
1200,123,44,1986,246.853227,0,1,0,FALSE
2826,57,57,2013,30.120807,0,1,0,TRUE
2044,74,74,1982,183.756079,1,1,0,TRUE
4125,385,169,1948,84.306725,0,1,0,FALSE
1431,292,97,1986,129.066734,0,1,0,FALSE
1105,219,128,1955,155.157319,0,1,0,FALSE
3079,85,85,1969,95.217186,0,1,0,TRUE
1790,101,62,1998,271.193693,0,1,0,FALSE
2929,52,52,2008,457.598079,0,1,0,TRUE
1425,152,48,2001,200.215598,0,1,0,FALSE
2623,38,38,2008,263.572518,0,1,0,TRUE
7382,139,139,1994,633.521927,0,1,0,TRUE
1509,80,58,2003,327.240487,0,1,0,FALSE
1664,61,61,1981,138.556797,0,1,0,TRUE
4735,83,83,2005,377.208114,1,1,0,TRUE
1117,40,40,2008,341.551724,0,1,0,TRUE
2925,66,66,2009,52.961095,0,1,0,TRUE
2060,55,55,2009,436.55063,0,1,0,TRUE
20202,390,140,1998,71.96558,0,1,0,FALSE
1198,147,49,1988,187.181971,0,1,0,FALSE
2840,68,68,2012,83.129455,1,1,0,TRUE
1521,50,50,2008,341.551724,0,1,0,TRUE
5350,127,127,1975,58.780361,0,1,0,TRUE
6998,140,140,2012,32.48262,0,0,0,TRUE
1835,72,72,2009,195.028942,0,1,0,TRUE
1146,58,58,1996,136.009323,0,1,0,TRUE
3850,93,93,2003,205.279398,0,1,0,TRUE
1872,61,61,2009,209.230717,0,1,0,TRUE
3100,307,135,2004,88.435825,0,0,0,FALSE
2989,57,57,1994,308.19874,0,1,0,TRUE
2457,143,90,2006,185.554877,0,1,0,FALSE
1875,55,55,1969,605.204418,1,1,1,TRUE
5103,87,87,2005,262.975304,1,1,1,TRUE
2287,37,37,2011,110.828298,0,1,0,TRUE
3599,65,65,2010,329.812268,1,1,0,TRUE
1511,161,75,2006,148.439396,0,1,0,FALSE
1845,71,71,1982,97.630765,1,1,0,TRUE
3008,63,63,2007,321.199742,0,1,0,TRUE
3210,50,50,2009,247.729186,0,1,0,TRUE
1148,58,58,2008,125.214531,0,1,0,TRUE
1035,164,88,1998,228.61374,0,1,0,FALSE
1239,60,60,1975,353.069697,0,1,0,TRUE
4784,225,150,1950,168.141101,0,1,0,FALSE
1710,124,109,2008,242.216528,0,0,0,FALSE
5424,140,140,1992,321.993451,0,1,0,TRUE
10838,1036,139,1991,20.768462,0,1,0,FALSE
1096,600,221,2003,73.81733,0,1,0,FALSE
1813,40,40,2010,1378.061807,0,1,1,TRUE
2058,56,56,2007,2.667073,0,1,0,TRUE
2151,236,111,2008,134.095093,0,1,0,FALSE
1671,63,63,2009,127.757066,0,1,0,TRUE
2276,47,47,1999,122.807958,1,1,0,TRUE
2204,192,75,1996,149.642008,0,1,0,FALSE
6631,122,122,2010,250.271985,0,1,0,TRUE
1400,149,59,2010,3.314876,0,1,0,FALSE
14977,201,201,2001,60.015015,1,1,0,TRUE
1189,46,46,2009,254.792724,0,1,0,TRUE
4930,76,76,1953,106.686755,0,1,0,TRUE
2600,81,81,2007,251.334734,0,1,0,TRUE
1102,38,38,2012,146.862106,1,1,0,TRUE
3078,81,81,1990,144.310504,0,1,0,TRUE
1321,190,78,2000,111.874509,0,1,0,FALSE
1474,34,34,2009,343.858116,0,1,1,TRUE
1923,35,35,1945,262.022662,0,1,0,TRUE
1166,29,29,2012,44.434988,0,1,0,TRUE
1948,59,59,2011,543.046229,1,1,1,TRUE
6656,140,140,2011,12.790037,0,0,0,TRUE
1184,200,87,2006,152.602315,0,1,0,FALSE
3390,82,82,2009,165.01014,0,1,0,TRUE
1571,48,48,2009,1166.744671,1,1,0,TRUE
1180,81,52,1991,377.067282,0,1,0,FALSE
2067,60,60,2009,223.063993,0,1,0,TRUE
8690,114,114,2011,9.192514,0,0,0,TRUE
1529,38,38,2011,1456.81087,0,1,1,TRUE
1989,176,92,1986,175.510116,0,1,0,FALSE
1131,133,99,2000,163.96738,0,1,0,FALSE
1226,53,53,2011,89.37445,0,1,0,TRUE
1950,93,93,2003,405.641961,0,1,0,TRUE
1340,34,34,2010,1378.061807,0,1,1,TRUE
3193,360,110,1985,83.754652,0,1,0,FALSE
6645,138,138,1992,69.637007,0,1,0,TRUE
1169,120,48,1987,179.912217,0,1,0,FALSE
1110,136,50,1992,204.947652,0,1,0,FALSE
4297,85,85,1994,224.713905,1,1,0,TRUE
2946,40,40,1997,245.343617,0,1,0,TRUE
1045,58,58,1998,44.278822,0,1,0,TRUE
1916,49,49,2009,304.420861,0,1,1,TRUE
1195,137,60,2008,139.874871,0,0,0,FALSE
2210,111,111,1983,111.819103,0,1,1,TRUE
3225,77,77,2012,83.129455,1,1,0,TRUE
3520,84,84,2000,280.991696,1,1,0,TRUE
1837,220,104,2001,101.93028,0,1,0,FALSE
4896,467,135,1998,58.71662,0,1,0,FALSE
1300,52,52,2007,313.012092,0,1,0,TRUE
1246,32,32,2010,1171.490137,0,1,0,TRUE
1309,78,78,1994,304.772772,0,1,1,TRUE
1100,55,55,2009,232.508179,0,1,0,TRUE
1153,71,71,1982,97.630765,1,1,0,TRUE
1235,45,45,2005,121.768922,0,1,0,TRUE
1331,58,58,1995,105.024628,0,1,0,TRUE
3392,66,66,1994,336.374203,0,1,0,TRUE
1020,116,48,1996,211.489481,0,1,0,FALSE
4739,100,100,2009,89.220838,0,1,0,TRUE
1207,34,34,2012,61.345712,1,1,1,TRUE
2128,220,108,2003,137.095812,0,0,0,FALSE
3582,124,124,1971,31.764999,0,1,0,TRUE
16403,1026,300,1983,24.578198,1,0,0,FALSE
3300,66,66,2009,394.007299,0,1,0,TRUE
1450,60,46,1991,119.242774,0,1,0,FALSE
1179,74,74,1978,294.891242,0,1,0,TRUE
1752,59,59,2006,301.054871,0,1,0,TRUE
3252,74,74,2000,126.096819,0,1,0,TRUE
3960,94,94,2009,330.958661,0,1,0,TRUE
1441,30,30,2011,35.533442,0,1,1,TRUE
1014,40,40,2011,195.304923,0,1,0,TRUE
2188,100,100,1982,369.178158,0,1,1,TRUE
1646,36,36,2010,348.376721,0,1,0,TRUE
1621,55,55,2011,402.826797,0,1,0,TRUE
1168,34,34,2009,994.813116,0,1,0,TRUE
5187,266,165,1985,83.44759,0,1,0,FALSE
1770,121,50,2000,219.474377,0,1,0,FALSE
2972,234,101,1999,130.721181,0,1,0,FALSE
7246,140,140,2005,560.911558,0,1,0,TRUE
13350,229,229,2001,695.665925,0,1,1,TRUE
3708,104,104,1970,145.045044,1,1,0,TRUE
14602,296,296,1995,474.32006,1,1,1,TRUE
1278,112,68,1995,236.203412,0,1,0,FALSE
2277,245,83,2012,139.228737,0,1,0,FALSE
1729,63,63,1981,274.092612,0,1,0,TRUE
2380,38,38,1954,173.574086,1,1,1,TRUE
5031,400,136,2011,16.181725,0,0,0,FALSE
1675,43,43,2011,365.683484,1,1,1,TRUE
3800,107,107,2011,73.795354,0,0,0,TRUE
1641,149,60,1997,182.838982,0,1,0,FALSE
1648,90,70,1952,219.012794,0,1,0,FALSE
1401,39,39,2012,23.741065,0,1,0,TRUE
4000,92,92,2005,100.396176,1,1,0,TRUE
3090,63,63,1997,245.343617,0,1,0,TRUE
1934,122,109,2008,222.985178,0,0,0,FALSE
3957,74,74,2005,345.945939,0,1,0,TRUE
4622,120,120,2010,328.248685,0,1,0,TRUE
6326,433,156,1998,34.592071,0,1,0,FALSE
1219,239,101,1994,126.159422,0,1,0,FALSE
5202,325,121,1989,42.848226,0,1,0,FALSE
4069,105,105,1989,500.212499,0,1,0,TRUE
2804,122,130,1982,239.443372,0,1,0,FALSE
1080,29,29,2010,1367.785897,0,1,0,TRUE
4490,153,153,1982,145.082769,1,1,0,TRUE
6623,621,163,1942,105.024628,0,1,0,FALSE
3076,85,85,1988,253.023245,0,1,0,TRUE
3816,187,84,1969,45.807995,0,1,0,FALSE
6000,139,139,2004,605.867664,0,1,0,TRUE
3000,204,86,1968,94.264926,0,1,0,FALSE
8400,182,182,1998,209.204195,1,1,0,TRUE
2388,32,32,2009,1166.744671,1,1,0,TRUE
7762,121,121,2003,406.464151,1,1,0,TRUE
1365,52,52,1999,1166.744671,1,1,0,TRUE
1572,134,72,2007,222.985178,0,0,0,FALSE
1768,324,115,1987,168.307693,0,1,0,FALSE
2000,113,83,2010,29.924992,0,0,0,FALSE
2113,69,69,1993,40.180138,0,1,0,TRUE
1839,31,31,2007,408.819933,0,1,0,TRUE
1337,384,144,1996,186.460558,0,1,0,FALSE
7076,147,147,2011,2.737282,0,0,0,TRUE
3120,80,80,2006,286.598724,0,1,0,TRUE
3800,139,139,2001,101.198196,0,1,0,TRUE
4046,83,83,1998,467.461263,1,1,0,TRUE
2193,72,72,2009,195.028942,0,1,0,TRUE
2476,44,44,1991,324.055842,1,1,0,TRUE
3095,480,158,1978,65.4518,0,1,0,FALSE
1506,210,117,1998,101.687545,0,1,0,FALSE
2049,83,83,2008,2.948846,0,0,0,TRUE
1155,259,174,1981,113.212687,0,1,0,FALSE
1249,34,34,2012,313.012092,0,1,0,TRUE
1362,52,52,2010,6.281139,0,1,0,TRUE
1166,37,37,2010,163.419096,0,1,1,TRUE
1190,40,40,2010,462.765891,0,1,0,TRUE
1070,68,68,2009,139.674549,0,1,0,TRUE
2085,133,90,2012,19.660898,0,0,0,FALSE
2615,204,86,1968,98.446081,0,1,0,FALSE
1270,131,49,2011,28.785885,0,0,0,FALSE
1653,48,48,2007,177.453809,0,1,0,TRUE
1193,29,29,2012,146.862106,1,1,0,TRUE
1929,89,89,1993,479.71077,1,1,0,TRUE
2913,60,60,2009,395.955238,0,1,0,TRUE
5419,223,138,1987,155.476211,0,1,0,FALSE
2881,78,78,2004,598.255627,0,1,0,TRUE
1419,188,68,1998,201.963855,0,1,0,FALSE
1617,59,59,2009,480.888334,0,1,0,TRUE
1264,35,35,2008,292.338479,0,1,0,TRUE
3204,68,68,2009,464.921327,1,1,0,TRUE
3650,102,102,1998,25.286432,0,1,0,TRUE
7400,136,136,2008,378.629204,0,1,0,TRUE
1874,49,49,2011,470.529026,0,1,0,TRUE
3551,70,70,2009,133.396107,0,1,0,TRUE
1237,38,38,2005,771.805314,0,1,1,TRUE
3742,218,77,1963,192.937546,1,1,0,FALSE
1811,90,90,1971,451.942985,1,1,0,TRUE
1667,152,124,1958,127.757066,0,1,0,FALSE
1980,154,76,2010,129.366993,0,1,0,FALSE
3241,110,110,2007,263.618461,0,1,0,TRUE
8340,89,89,2011,284.955009,0,1,0,TRUE
3146,84,84,2009,330.958661,0,1,0,TRUE
1131,54,54,2009,127.757066,0,1,0,TRUE
2354,31,31,2006,256.976655,1,1,0,TRUE
1076,47,47,1968,302.851506,0,1,0,TRUE
2002,70,70,1978,803.051315,0,1,0,TRUE
1130,32,32,2009,1166.744671,1,1,0,TRUE
2497,41,41,2008,27.571687,0,1,1,TRUE
1425,46,46,2008,884.696283,0,1,0,TRUE
3100,85,85,1998,661.226216,0,1,0,TRUE
1646,43,43,2008,1188.255434,0,1,0,TRUE
1938,73,73,1981,258.294594,0,1,0,TRUE
1800,60,60,1970,149.972439,0,1,0,TRUE
4421,85,85,2011,284.955009,0,1,0,TRUE
2156,140,85,2009,43.612511,0,1,0,FALSE
1731,72,72,2008,324.426633,0,1,0,TRUE
2018,61,61,2009,209.230717,0,1,0,TRUE
2099,157,63,1991,22.546569,0,1,0,FALSE
2180,70,70,1976,1012.07648,0,1,0,TRUE
1265,120,47,1996,244.132585,0,1,0,FALSE
2554,512,127,1983,54.543364,0,1,0,FALSE
1030,126,39,1988,242.065795,0,1,1,FALSE
1053,45,45,2009,254.792724,0,1,0,TRUE
1929,56,56,1994,354.48691,0,1,0,TRUE
1086,145,112,1997,172.7802,0,1,0,FALSE
2630,79,79,2009,120.443052,0,1,0,TRUE
1309,33,33,2005,1052.948214,0,1,0,TRUE
1568,143,54,1996,242.574681,0,1,0,FALSE
1800,65,65,1998,188.089253,1,1,0,TRUE
1534,68,68,1989,404.619293,1,1,0,TRUE
7426,107,107,1982,147.251833,1,1,0,TRUE
5550,100,100,2008,258.415787,1,1,0,TRUE
1035,125,47,1983,256.270955,0,1,0,FALSE
1910,176,68,2009,153.506763,0,1,0,FALSE
1986,139,87,2011,69.312377,0,1,0,FALSE
9954,249,103,1964,131.400729,0,1,0,FALSE
1533,62,62,2007,328.663227,0,1,0,TRUE
1718,27,27,2004,184.89062,1,1,0,TRUE
1140,31,31,2010,303.477132,1,1,1,TRUE
6650,144,144,1999,458.187596,0,1,0,TRUE
1574,128,46,1997,202.271524,0,1,0,FALSE
1834,69,69,1995,160.458825,0,1,0,TRUE
1615,145,46,1980,165.83501,0,1,0,FALSE
1770,59,59,2009,207.848065,0,1,1,TRUE
5980,140,140,2004,69.705225,0,1,0,TRUE
3145,77,77,2008,514.520643,1,1,0,TRUE
3109,58,58,2010,169.332257,0,1,0,TRUE
1437,55,55,2008,222.173313,0,1,0,TRUE
3384,600,251,1999,49.364511,0,1,0,FALSE
1323,106,55,2012,16.20699,0,0,0,FALSE
6476,354,140,2009,5.004361,0,0,0,FALSE
7658,585,140,1996,66.67449,0,1,0,FALSE
7333,143,143,2003,322.677989,1,1,0,TRUE
1467,81,81,1997,52.156089,0,1,0,TRUE
3323,114,114,1980,144.792678,1,1,1,TRUE
1550,182,65,1991,149.148383,0,1,0,FALSE
4376,429,134,1971,76.959565,0,1,0,FALSE
1250,87,87,1962,245.030879,0,1,0,TRUE
1588,122,74,2006,185.554877,0,1,0,FALSE
1966,46,46,2009,568.833169,0,1,0,TRUE
3303,54,54,1998,469.553312,0,1,0,TRUE
2000,45,45,2008,1166.744671,1,1,0,TRUE
2694,93,93,1977,444.047798,0,1,0,TRUE
6400,137,137,2009,161.724145,1,1,0,TRUE
5826,400,173,2003,66.67449,0,1,0,FALSE
1248,112,87,1998,231.477574,0,1,0,FALSE
1300,97,64,2001,278.912986,0,0,0,FALSE
2758,96,96,2000,76.42917,1,1,0,TRUE
7350,940,118,1977,90.197026,0,1,0,FALSE
2173,81,81,1995,257.570965,0,1,0,TRUE
5155,229,137,2006,100.669954,0,1,0,FALSE
1227,30,30,2005,1251.22459,0,1,0,TRUE
3752,416,153,1982,53.122176,1,1,0,FALSE
1859,54,54,2013,48.680884,0,1,0,TRUE
4980,94,94,2009,377.208114,1,1,0,TRUE
1600,85,85,1950,1251.22459,0,1,0,TRUE
2890,214,98,2006,95.734177,0,1,0,FALSE
3723,117,117,1968,147.416552,1,1,1,TRUE
2372,153,55,1988,175.872644,0,1,0,FALSE
2384,171,60,1974,81.024108,0,1,0,FALSE
1316,28,28,2009,1912.328661,1,1,0,TRUE
2506,515,194,1960,57.120551,0,1,0,FALSE
2770,86,86,2008,25.286432,0,1,0,TRUE
1290,146,57,1997,143.70813,0,1,0,FALSE
4957,124,124,1978,145.082769,1,1,0,TRUE
1224,122,60,1950,86.98204,0,1,0,FALSE
1458,132,108,2005,235.274737,0,1,0,FALSE
2397,142,85,2010,23.874804,0,1,0,FALSE
2090,60,60,1993,148.284049,0,1,0,TRUE
7150,125,125,2009,506.617161,0,1,0,TRUE
2291,54,54,2011,365.683484,1,1,1,TRUE
4310,126,126,1993,598.255627,0,1,0,TRUE
3749,104,104,2000,160.785988,1,1,0,TRUE
7250,139,139,2011,85.919324,1,1,0,TRUE
3290,107,107,2010,101.198196,0,1,0,TRUE
1008,130,46,1995,216.735127,0,1,0,FALSE
1748,24,24,2012,283.653889,0,1,0,TRUE
3750,74,74,1993,282.420444,0,1,0,TRUE
1133,37,37,2008,262.903716,0,1,0,TRUE
2640,81,81,1994,313.198504,0,1,0,TRUE
1641,83,83,1957,538.280128,0,1,0,TRUE
1538,210,85,1928,142.909297,0,1,0,FALSE
5230,121,121,2009,10.606169,1,0,0,TRUE
1971,61,61,2009,582.163758,0,1,0,TRUE
2883,112,112,1982,53.370678,0,1,0,TRUE
1901,126,85,2011,43.612511,0,1,0,FALSE
1196,39,39,2009,582.163758,0,1,0,TRUE
1100,56,56,2009,288.065532,0,1,0,TRUE
9440,91,91,2004,772.816611,1,1,0,TRUE
1286,31,31,2011,4.236334,1,1,1,TRUE
1245,37,37,2008,184.89062,1,1,0,TRUE
3036,64,64,1982,53.370678,0,1,0,TRUE
2063,56,56,2009,223.063993,0,1,0,TRUE
1563,34,34,2008,183.756079,1,1,0,TRUE
2650,80,80,2009,120.443052,0,1,0,TRUE
2729,77,77,2009,2108.09314,0,1,1,TRUE
1364,52,52,2004,207.062776,0,1,0,TRUE
1178,41,41,2010,1367.785897,0,1,0,TRUE
2523,69,69,2009,199.488298,0,1,0,TRUE
4499,90,90,2005,658.484366,0,1,0,TRUE
3499,99,99,1996,432.692635,0,1,0,TRUE
1712,61,61,2010,29.580011,0,1,0,TRUE
1341,58,58,2010,71.990975,0,1,0,TRUE
1238,132,46,1993,191.403476,0,1,0,FALSE
5489,276,140,2009,5.004361,0,0,0,FALSE
1960,74,74,2007,92.547595,0,1,0,TRUE
7150,140,140,2001,322.677989,1,1,0,TRUE
2455,50,50,2012,4.402059,0,1,1,TRUE
2945,103,103,2005,34.674901,0,0,0,TRUE
3426,244,162,1984,71.39936,1,1,0,FALSE
1660,40,40,2007,587.649934,1,1,0,TRUE
2773,67,67,2009,585.860268,0,1,0,TRUE
18400,296,296,2010,3.260089,0,0,0,TRUE
8565,515,214,1971,73.555394,0,1,0,FALSE
13826,205,205,2011,297.805172,1,1,0,TRUE
1778,234,62,1976,65.946784,0,1,0,FALSE
1431,69,69,2008,2.948846,0,0,0,TRUE
2091,44,44,2007,482.044534,0,1,1,TRUE
3099,512,134,1972,66.643307,0,1,0,FALSE
1475,105,92,1979,259.453086,0,1,0,FALSE
2509,67,67,1989,114.23818,1,1,1,TRUE
2064,59,59,2009,1711.00197,1,1,0,TRUE
1655,41,41,2010,1219.072518,1,1,1,TRUE
17500,298,298,2010,3.260089,0,0,0,TRUE
2298,318,108,2001,140.137809,0,1,0,FALSE
16520,1005,404,1983,24.094096,0,0,0,FALSE
1680,61,61,1995,464.921327,1,1,0,TRUE
1680,226,111,1995,58.884959,0,1,0,FALSE
4064,68,68,2009,56.74179,0,1,0,TRUE
3739,140,140,1989,337.763779,1,1,1,TRUE
10214,186,186,2000,152.176244,1,1,0,TRUE
1074,31,31,2010,577.477388,0,1,0,TRUE
3802,65,65,2012,43.604538,0,1,0,TRUE
1524,139,139,2010,406.464151,1,1,0,TRUE
3000,242,102,2005,40.066924,0,0,0,FALSE
1924,50,50,2010,52.406294,0,1,0,TRUE
1283,190,126,1999,129.347687,0,1,0,FALSE
4150,77,77,2005,807.376248,0,1,0,TRUE
1755,600,150,1977,87.3202,0,1,0,FALSE
14000,252,252,2011,15.817097,0,0,0,TRUE
5258,129,129,2009,294.400762,0,1,0,TRUE
1440,382,114,1962,59.690013,0,1,1,FALSE
1680,45,45,2011,87.748601,0,1,0,TRUE
1661,38,38,2011,184.89062,1,1,0,TRUE
3095,77,77,2006,272.469388,0,1,0,TRUE
7346,292,140,2007,70.975591,0,0,0,FALSE
1680,132,64,2003,275.635812,0,1,0,FALSE
3209,61,61,2009,377.208114,1,1,0,TRUE
5239,168,168,1988,304.44725,1,1,0,TRUE
7332,307,146,1965,81.377759,0,1,0,FALSE
1507,171,64,1994,158.623024,0,1,0,FALSE
3836,122,122,2002,822.502143,0,1,0,TRUE
14659,294,294,1995,474.32006,1,1,1,TRUE
7957,806,183,1973,50.343658,0,1,0,FALSE
3958,85,85,2008,512.061204,0,1,0,TRUE
2300,39,39,2007,236.073413,1,1,0,TRUE
3759,111,111,2006,133.945647,0,1,0,TRUE
2320,58,58,2010,577.477388,0,1,0,TRUE
1462,40,40,2009,1166.744671,1,1,0,TRUE
1350,28,28,2011,1456.81087,0,1,1,TRUE
1318,140,86,1998,130.553759,0,1,0,FALSE
4050,266,105,2010,62.277516,0,1,0,FALSE
24624,683,316,1943,48.393712,0,1,0,FALSE
2297,56,56,2010,1711.00197,1,1,0,TRUE
3826,119,119,1989,61.876022,1,1,0,TRUE
1100,40,40,2011,195.304923,0,1,0,TRUE
1380,126,72,2007,234.790053,0,0,0,FALSE
4951,93,93,1999,605.867664,0,1,0,TRUE
1673,200,49,1977,121.203061,0,1,0,FALSE
1054,74,92,1962,136.769262,0,1,0,FALSE
3088,60,60,2011,123.921322,1,1,0,TRUE
6650,106,106,2009,347.373924,1,1,0,TRUE
1464,102,46,2000,316.989122,0,1,0,FALSE
3445,440,280,1945,121.734445,0,1,1,FALSE
15744,233,233,2009,1.523755,0,0,0,TRUE
1885,40,40,2012,230.985594,1,1,0,TRUE
1244,39,39,1992,180.877382,1,1,0,TRUE
2575,78,78,1999,220.055011,0,1,0,TRUE
2186,54,54,2008,167.996461,0,1,0,TRUE
3921,195,67,1993,136.868015,0,1,0,FALSE
1335,36,36,1995,512.061204,0,1,0,TRUE
9500,247,122,1954,19.581978,0,1,1,FALSE
3277,222,111,1997,130.751333,0,1,0,FALSE
1727,64,64,1995,42.989744,0,1,0,TRUE
3344,228,101,2001,180.771089,0,1,0,FALSE
1837,140,75,1998,180.379224,0,1,0,FALSE
7954,211,211,2001,218.248428,0,1,0,TRUE
1460,43,43,2010,1219.072518,1,1,1,TRUE
2250,68,68,1997,349.866997,1,1,0,TRUE
4022,95,95,1998,349.866997,1,1,0,TRUE
3612,193,105,2012,34.592071,0,1,0,FALSE
1204,36,36,2010,1219.072518,1,1,1,TRUE
1399,52,52,1938,130.558242,0,1,0,TRUE
17030,495,149,1973,64.899821,0,1,0,FALSE
2398,85,85,1990,144.310504,0,1,0,TRUE
3550,105,105,2001,506.617161,0,1,0,TRUE
20550,268,268,2009,14.477097,0,1,0,TRUE
1946,125,80,2001,228.191274,0,1,0,FALSE
5190,330,140,2007,62.277516,0,1,0,FALSE
1206,94,130,1998,247.294346,0,1,0,FALSE
1685,115,65,2012,84.665589,0,0,0,FALSE
4376,62,62,2006,283.497452,1,1,0,TRUE
5001,104,104,2004,460.076822,0,1,0,TRUE
1682,200,93,1972,137.864258,0,1,0,FALSE
2613,640,134,1984,67.514926,0,1,0,FALSE
2494,71,71,2007,217.391688,1,1,0,TRUE
4065,218,138,2001,49.403588,0,1,0,FALSE
1632,162,96,1998,169.987659,0,1,0,FALSE
2971,68,68,2008,404.619293,1,1,0,TRUE
1059,394,50,1972,77.838998,0,1,0,FALSE
2706,63,63,1981,274.092612,0,1,0,TRUE
2396,112,112,1980,112.362169,1,1,0,TRUE
5925,74,74,2012,114.23818,1,1,1,TRUE
1872,54,54,2008,262.903716,0,1,0,TRUE
1067,31,31,2010,84.367006,0,1,0,TRUE
1863,122,82,2006,19.660898,0,0,0,FALSE
1267,175,75,1998,146.023476,0,1,0,FALSE
2757,85,85,1994,404.067191,0,1,0,TRUE
7142,140,140,2012,12.790037,0,0,0,TRUE
1514,50,50,2011,78.479138,0,1,0,TRUE
2122,275,109,2003,4.635395,0,0,0,FALSE
1416,162,157,2001,158.602549,0,1,0,FALSE
1675,65,65,2008,277.589715,0,1,0,TRUE
1465,157,59,2010,3.314876,0,1,0,FALSE
2397,61,61,2001,1080.602181,0,1,0,TRUE
6118,130,130,2010,89.220838,0,1,0,TRUE
1181,29,29,2012,146.862106,1,1,0,TRUE
5925,78,78,2009,183.842917,0,1,0,TRUE
4520,39,39,1996,299.507574,0,1,0,TRUE
1006,94,51,2001,296.958864,0,1,0,FALSE
1490,149,59,2011,3.314876,0,1,0,FALSE
2044,83,83,1996,250.259994,0,1,0,TRUE
3400,65,65,2010,272.316914,0,1,0,TRUE
1289,47,47,2009,95.324009,0,1,0,TRUE
2126,89,89,1982,193.138745,0,1,1,TRUE
2144,155,84,2005,7.127352,0,0,0,FALSE
